"Academic Yr","Year Term","Semester","Ungrad Grad","Entry Status","College/School","Academic Division","Academic Department","Major Short Nm","Student Headcount",""
"2015-16","2016 Spring","Spring","Graduate","Graduate","Clg of Engineering","Clg of Engineering","Bioengineering","Bioengineering","100",""
"2015-16","2016 Spring","Spring","Graduate","Graduate","Clg of Engineering","Clg of Engineering","Bioengineering","Translational Medicine","14",""
"2015-16","2016 Spring","Spring","Graduate","Graduate","Clg of Engineering","Clg of Engineering","Bioengineering-UCSF Grad Grp","Bioengineering (UCSF)","81",""
"2015-16","2016 Spring","Spring","Graduate","Graduate","Clg of Engineering","Clg of Engineering","Bioengineering-UCSF Grad Grp","Translational Medicine (UCSF)","13",""
"2015-16","2016 Spring","Spring","Graduate","Graduate","Clg of Engineering","Clg of Engineering","Civil & Environmental Eng","Civil & Environmental Eng","338",""
"2015-16","2016 Spring","Spring","Graduate","Graduate","Clg of Engineering","Clg of Engineering","Electrical Eng & Computer Sci","Computer Science","217",""
"2015-16","2016 Spring","Spring","Graduate","Graduate","Clg of Engineering","Clg of Engineering","Electrical Eng & Computer Sci","Electrical Eng & Comp Sci","326",""
"2015-16","2016 Spring","Spring","Graduate","Graduate","Clg of Engineering","Clg of Engineering","Electrical Eng & Computer Sci","Master of Adv Std - IC","17",""
"2015-16","2016 Spring","Spring","Graduate","Graduate","Clg of Engineering","Clg of Engineering","Industrial Eng & Ops Research","Ind Eng & Ops Rsch PT MEng","11",""
"2015-16","2016 Spring","Spring","Graduate","Graduate","Clg of Engineering","Clg of Engineering","Industrial Eng & Ops Research","Industrial Eng & Ops Rsch","118",""
"2015-16","2016 Spring","Spring","Graduate","Graduate","Clg of Engineering","Clg of Engineering","Materials Science & Eng","Materials Science & Eng","92",""
"2015-16","2016 Spring","Spring","Graduate","Graduate","Clg of Engineering","Clg of Engineering","Mechanical Engineering","Mechanical Engineering","333",""
"2015-16","2016 Spring","Spring","Graduate","Graduate","Clg of Engineering","Clg of Engineering","Nuclear Engineering","Nuclear Engineering","69",""
"2015-16","2016 Spring","Spring","Graduate","Graduate","Clg of Environmental Design","Clg of Environmental Design","Architecture","Architecture","156",""
"2015-16","2016 Spring","Spring","Graduate","Graduate","Clg of Environmental Design","Clg of Environmental Design","City & Regional Planning","City & Regional Planning","138",""
"2015-16","2016 Spring","Spring","Graduate","Graduate","Clg of Environmental Design","Clg of Environmental Design","Inst of Urban & Reg Dev Pgms","Urban Design","9",""
"2015-16","2016 Spring","Spring","Graduate","Graduate","Clg of Environmental Design","Clg of Environmental Design","Landscape Arch & Env Plan","Landscape Arch & Env Plan","13",""
"2015-16","2016 Spring","Spring","Graduate","Graduate","Clg of Environmental Design","Clg of Environmental Design","Landscape Arch & Env Plan","Landscape Architecture","66",""
"2015-16","2016 Spring","Spring","Graduate","Graduate","Clg of Letters & Science","L&S Arts & Humanities Division","Anc Hist Med Arc Grad Grp","Anc Hist & Medit Archae","13",""
"2015-16","2016 Spring","Spring","Graduate","Graduate","Clg of Letters & Science","L&S Arts & Humanities Division","Ancient Greek & Roman Studies","Classical Archaeology","6",""
"2015-16","2016 Spring","Spring","Graduate","Graduate","Clg of Letters & Science","L&S Arts & Humanities Division","Ancient Greek & Roman Studies","Classics","21",""
"2015-16","2016 Spring","Spring","Graduate","Graduate","Clg of Letters & Science","L&S Arts & Humanities Division","Art Practice","Art","12",""
"2015-16","2016 Spring","Spring","Graduate","Graduate","Clg of Letters & Science","L&S Arts & Humanities Division","Buddhist Studies Grad Grp","Buddhist Studies","8",""
"2015-16","2016 Spring","Spring","Graduate","Graduate","Clg of Letters & Science","L&S Arts & Humanities Division","Comparative Literature","Comparative Literature","56",""
"2015-16","2016 Spring","Spring","Graduate","Graduate","Clg of Letters & Science","L&S Arts & Humanities Division","East Asian Lang & Culture","Chinese Language","13",""
"2015-16","2016 Spring","Spring","Graduate","Graduate","Clg of Letters & Science","L&S Arts & Humanities Division","East Asian Lang & Culture","Japanese Language","13",""
"2015-16","2016 Spring","Spring","Graduate","Graduate","Clg of Letters & Science","L&S Arts & Humanities Division","English","English","111",""
"2015-16","2016 Spring","Spring","Graduate","Graduate","Clg of Letters & Science","L&S Arts & Humanities Division","Film and Media","Film and Media","23",""
"2015-16","2016 Spring","Spring","Graduate","Graduate","Clg of Letters & Science","L&S Arts & Humanities Division","French","French","26",""
"2015-16","2016 Spring","Spring","Graduate","Graduate","Clg of Letters & Science","L&S Arts & Humanities Division","German","German","32",""
"2015-16","2016 Spring","Spring","Graduate","Graduate","Clg of Letters & Science","L&S Arts & Humanities Division","History of Art","History of Art","36",""
"2015-16","2016 Spring","Spring","Graduate","Graduate","Clg of Letters & Science","L&S Arts & Humanities Division","Italian Studies","Italian Studies","11",""
"2015-16","2016 Spring","Spring","Graduate","Graduate","Clg of Letters & Science","L&S Arts & Humanities Division","Jewish Studies Program","Jewish Studies","7",""
"2015-16","2016 Spring","Spring","Graduate","Graduate","Clg of Letters & Science","L&S Arts & Humanities Division","Medieval Studies Program","Medieval Studies","20",""
"2015-16","2016 Spring","Spring","Graduate","Graduate","Clg of Letters & Science","L&S Arts & Humanities Division","Middle Eastern Lang & Cultures","Near Eastern Studies","27",""
"2015-16","2016 Spring","Spring","Graduate","Graduate","Clg of Letters & Science","L&S Arts & Humanities Division","Music","Music","49",""
"2015-16","2016 Spring","Spring","Graduate","Graduate","Clg of Letters & Science","L&S Arts & Humanities Division","Near Eastern Religions GG","Near Eastern Religions","1",""
"2015-16","2016 Spring","Spring","Graduate","Graduate","Clg of Letters & Science","L&S Arts & Humanities Division","Performance Studies Grad Grp","Performance Studies","22",""
"2015-16","2016 Spring","Spring","Graduate","Graduate","Clg of Letters & Science","L&S Arts & Humanities Division","Philosophy","Philosophy","36",""
"2015-16","2016 Spring","Spring","Graduate","Graduate","Clg of Letters & Science","L&S Arts & Humanities Division","Rhetoric","Rhetoric","31",""
"2015-16","2016 Spring","Spring","Graduate","Graduate","Clg of Letters & Science","L&S Arts & Humanities Division","Romance Lang & Lit Grad Pgm","Romance Lang & Lit","11",""
"2015-16","2016 Spring","Spring","Graduate","Graduate","Clg of Letters & Science","L&S Arts & Humanities Division","Scandinavian","Scandinavian Lang & Lit","11",""
"2015-16","2016 Spring","Spring","Graduate","Graduate","Clg of Letters & Science","L&S Arts & Humanities Division","Slavic Languages & Literatures","Slavic Lang & Lit","20",""
"2015-16","2016 Spring","Spring","Graduate","Graduate","Clg of Letters & Science","L&S Arts & Humanities Division","South & SE Asian Studies","South & SE Asian Studies","23",""
"2015-16","2016 Spring","Spring","Graduate","Graduate","Clg of Letters & Science","L&S Arts & Humanities Division","Spanish & Portuguese","Hispanic Lang & Lit","39",""
"2015-16","2016 Spring","Spring","Graduate","Graduate","Clg of Letters & Science","L&S Biological Sciences Div","Biophysics Grad Grp","Biophysics","43",""
"2015-16","2016 Spring","Spring","Graduate","Graduate","Clg of Letters & Science","L&S Biological Sciences Div","Endocrinology Grad Grp","Endocrinology","12",""
"2015-16","2016 Spring","Spring","Graduate","Graduate","Clg of Letters & Science","L&S Biological Sciences Div","Integrative Biology","Integrative Biology","108",""
"2015-16","2016 Spring","Spring","Graduate","Graduate","Clg of Letters & Science","L&S Biological Sciences Div","Molecular & Cell Biology","Molecular & Cell Biology","225",""
"2015-16","2016 Spring","Spring","Graduate","Graduate","Clg of Letters & Science","L&S Biological Sciences Div","Neuroscience","Neuroscience","63",""
"2015-16","2016 Spring","Spring","Graduate","Graduate","Clg of Letters & Science","L&S Math & Phys Sciences Div","Astronomy","Astrophysics","28",""
"2015-16","2016 Spring","Spring","Graduate","Graduate","Clg of Letters & Science","L&S Math & Phys Sciences Div","Earth & Planetary Science","Earth & Planetary Science","63",""
"2015-16","2016 Spring","Spring","Graduate","Graduate","Clg of Letters & Science","L&S Math & Phys Sciences Div","Logic and Method of Science GG","Logic/Methodology of Science","15",""
"2015-16","2016 Spring","Spring","Graduate","Graduate","Clg of Letters & Science","L&S Math & Phys Sciences Div","Mathematics","Applied Mathematics","18",""
"2015-16","2016 Spring","Spring","Graduate","Graduate","Clg of Letters & Science","L&S Math & Phys Sciences Div","Mathematics","Mathematics","139",""
"2015-16","2016 Spring","Spring","Graduate","Graduate","Clg of Letters & Science","L&S Math & Phys Sciences Div","Physics","Physics","245",""
"2015-16","2016 Spring","Spring","Graduate","Graduate","Clg of Letters & Science","L&S Social Sciences Division","African American Studies","African American Studies","25",""
"2015-16","2016 Spring","Spring","Graduate","Graduate","Clg of Letters & Science","L&S Social Sciences Division","Anthropology","Anthropology","76",""
"2015-16","2016 Spring","Spring","Graduate","Graduate","Clg of Letters & Science","L&S Social Sciences Division","Anthropology","Medical Anthropology","12",""
"2015-16","2016 Spring","Spring","Graduate","Graduate","Clg of Letters & Science","L&S Social Sciences Division","Asian Studies Grad Grp","Asian Studies","12",""
"2015-16","2016 Spring","Spring","Graduate","Graduate","Clg of Letters & Science","L&S Social Sciences Division","Demography","Demography","9",""
"2015-16","2016 Spring","Spring","Graduate","Graduate","Clg of Letters & Science","L&S Social Sciences Division","Economics","Economics","127",""
"2015-16","2016 Spring","Spring","Graduate","Graduate","Clg of Letters & Science","L&S Social Sciences Division","Ethnic Studies","Ethnic Studies","40",""
"2015-16","2016 Spring","Spring","Graduate","Graduate","Clg of Letters & Science","L&S Social Sciences Division","Folklore Grad Grp","Folklore","7",""
"2015-16","2016 Spring","Spring","Graduate","Graduate","Clg of Letters & Science","L&S Social Sciences Division","Geography","Geography","39",""
"2015-16","2016 Spring","Spring","Graduate","Graduate","Clg of Letters & Science","L&S Social Sciences Division","Global Studies Grad Grp","International & Area Stds","3",""
"2015-16","2016 Spring","Spring","Graduate","Graduate","Clg of Letters & Science","L&S Social Sciences Division","History","History","141",""
"2015-16","2016 Spring","Spring","Graduate","Graduate","Clg of Letters & Science","L&S Social Sciences Division","Latin American Studies GG","Latin American Studies","3",""
"2015-16","2016 Spring","Spring","Graduate","Graduate","Clg of Letters & Science","L&S Social Sciences Division","Linguistics","Linguistics","34",""
"2015-16","2016 Spring","Spring","Graduate","Graduate","Clg of Letters & Science","L&S Social Sciences Division","Political Science","Political Science","108",""
"2015-16","2016 Spring","Spring","Graduate","Graduate","Clg of Letters & Science","L&S Social Sciences Division","Psychology","Psychology","97",""
"2015-16","2016 Spring","Spring","Graduate","Graduate","Clg of Letters & Science","L&S Social Sciences Division","Sociology","Sociology","112",""
"2015-16","2016 Spring","Spring","Graduate","Graduate","Clg of Letters & Science","L&S Social Sciences Division","Sociology and Demography GG","Sociology & Demography","5",""
"2015-16","2016 Spring","Spring","Graduate","Graduate","Goldman School Public Policy","Goldman School Public Policy","Development Practice Grad Grp","Development Practice","54",""
"2015-16","2016 Spring","Spring","Graduate","Graduate","Goldman School Public Policy","Goldman School Public Policy","Public Policy","Public Policy","191",""
"2015-16","2016 Spring","Spring","Graduate","Graduate","Grad School of Journalism","Grad School of Journalism","Journalism","Journalism","120",""
"2015-16","2016 Spring","Spring","Graduate","Graduate","Graduate Division","Graduate Division","Interdisciplinary Doctoral Pgm","Grad Div Individual Major","3",""
"2015-16","2016 Spring","Spring","Graduate","Graduate","Haas School of Business","Haas School of Business","Business","Berkeley MBA for Executives","68",""
"2015-16","2016 Spring","Spring","Graduate","Graduate","Haas School of Business","Haas School of Business","Business","Business Administration","552",""
"2015-16","2016 Spring","Spring","Graduate","Graduate","Haas School of Business","Haas School of Business","Business","Evening & Weekend MBA","709",""
"2015-16","2016 Spring","Spring","Graduate","Graduate","Haas School of Business","Haas School of Business","Business","Financial Engineering","69",""
"2015-16","2016 Spring","Spring","Graduate","Graduate","Optometry & Vision Science","Optometry & Vision Science","Optometry","Optometric Residency Cert","15",""
"2015-16","2016 Spring","Spring","Graduate","Graduate","Optometry & Vision Science","Optometry & Vision Science","Optometry","Optometry","250",""
"2015-16","2016 Spring","Spring","Graduate","Graduate","Optometry & Vision Science","Optometry & Vision Science","Vision Science Grad Grp","Vision Science","36",""
"2015-16","2016 Spring","Spring","Graduate","Graduate","Rausser Clg Natural Resources","Rausser Clg Natural Resources","Ag & Resource Econ & Pol","Ag & Resource Economics","75",""
"2015-16","2016 Spring","Spring","Graduate","Graduate","Rausser Clg Natural Resources","Rausser Clg Natural Resources","Comparative Biochem Grad Grp","Comparative Biochemistry","18",""
"2015-16","2016 Spring","Spring","Graduate","Graduate","Rausser Clg Natural Resources","Rausser Clg Natural Resources","Energy & Resources Grad Grp","Energy & Resources","55",""
"2015-16","2016 Spring","Spring","Graduate","Graduate","Rausser Clg Natural Resources","Rausser Clg Natural Resources","Env Sci, Policy, & Mgmt","Env Sci, Policy, & Mgmt","137",""
"2015-16","2016 Spring","Spring","Graduate","Graduate","Rausser Clg Natural Resources","Rausser Clg Natural Resources","Env Sci, Policy, & Mgmt","Forestry","6",""
"2015-16","2016 Spring","Spring","Graduate","Graduate","Rausser Clg Natural Resources","Rausser Clg Natural Resources","Metabolic Biology Grad Grp","Metabolic Biology","11",""
"2015-16","2016 Spring","Spring","Graduate","Graduate","Rausser Clg Natural Resources","Rausser Clg Natural Resources","Metabolic Biology Grad Grp","Molecular & Biochem Nutrition","12",""
"2015-16","2016 Spring","Spring","Graduate","Graduate","Rausser Clg Natural Resources","Rausser Clg Natural Resources","Microbiology Grad Grp","Microbiology","55",""
"2015-16","2016 Spring","Spring","Graduate","Graduate","Rausser Clg Natural Resources","Rausser Clg Natural Resources","Molecular Toxicology Grad Grp","Molecular Toxicology","5",""
"2015-16","2016 Spring","Spring","Graduate","Graduate","Rausser Clg Natural Resources","Rausser Clg Natural Resources","Plant & Microbial Biology","Plant Biology","36",""
